filename,width,height,class,xmin,ymin,xmax,ymax
IMG_20220313_193114_1_BURST043_jpg.rf.fdb94c1edaede92f6315968ce4a6c490.jpg,416,416,nasi putih,142,218,246,370
20220401_204128_jpg.rf.ff3291bab5fe598f0128cac1448a06e1.jpg,416,416,martabak manis,215,187,341,316
20220401_204128_jpg.rf.ff3291bab5fe598f0128cac1448a06e1.jpg,416,416,martabak manis,204,74,322,184
IMG_20220313_112933_BURST040_jpg.rf.00863b72a013da91f9cab7f038cdfa7c.jpg,416,416,ayam pop,184,251,346,416
IMG_20220313_112933_BURST040_jpg.rf.00863b72a013da91f9cab7f038cdfa7c.jpg,416,416,kecap,42,77,160,176
IMG_20220313_112933_BURST040_jpg.rf.00863b72a013da91f9cab7f038cdfa7c.jpg,416,416,ayam goreng,85,34,256,208
IMG_20220313_112933_BURST040_jpg.rf.00863b72a013da91f9cab7f038cdfa7c.jpg,416,416,extra,176,247,298,383
IMG_20220313_193114_1_BURST037_jpg.rf.017f81d6b2381c5bd1f5f1cfedfe1610.jpg,416,416,nasi putih,62,132,204,240
IMG_20220313_193114_1_BURST037_jpg.rf.017f81d6b2381c5bd1f5f1cfedfe1610.jpg,416,416,bebek goreng,172,26,369,318
IMG_20220313_112933_BURST047_jpg.rf.01c59b190df2f384b530b152cc92069f.jpg,416,416,ayam pop,252,67,415,228
IMG_20220313_112933_BURST047_jpg.rf.01c59b190df2f384b530b152cc92069f.jpg,416,416,extra,257,121,389,235
IMG_20220313_112933_BURST047_jpg.rf.01c59b190df2f384b530b152cc92069f.jpg,416,416,ayam goreng,36,174,216,346
IMG_20220313_112933_BURST047_jpg.rf.01c59b190df2f384b530b152cc92069f.jpg,416,416,kecap,93,258,187,394
IMG_20220324_190625_BURST043_jpg.rf.0017281e73c7ec1b87a18d3b37c7de79.jpg,416,416,nasi putih,276,3,396,92
IMG_20220324_190625_BURST043_jpg.rf.0017281e73c7ec1b87a18d3b37c7de79.jpg,416,416,nasi putih,8,253,68,307
IMG_20220324_190625_BURST043_jpg.rf.0017281e73c7ec1b87a18d3b37c7de79.jpg,416,416,nasi putih,127,345,209,413
IMG_20220322_203804_BURST077_jpg.rf.00457fb9266185ce6870581ad4e53869.jpg,416,416,nasi goreng,123,202,350,416
IMG_20220313_112914_BURST056_jpg.rf.016d8a4a176858ee16f01da6eb91c9be.jpg,416,416,ayam pop,93,126,365,398
IMG_20220313_112914_BURST056_jpg.rf.016d8a4a176858ee16f01da6eb91c9be.jpg,416,416,extra,161,44,351,314
IMG_20220313_112846_BURST053_jpg.rf.01374488694b7d89453e256d4e379358.jpg,416,416,ayam goreng,102,173,352,415
IMG_20220313_112846_BURST053_jpg.rf.01374488694b7d89453e256d4e379358.jpg,416,416,kecap,62,257,233,389
IMG_20220322_203804_BURST064_jpg.rf.04ec75801c8ce2da768f5a6eed982912.jpg,416,416,nasi goreng,4,68,224,304
IMG_20220324_190625_BURST023_jpg.rf.020ecaed356a8e57ca8ea6b5f93a037d.jpg,416,416,nasi putih,319,278,399,387
IMG_20220324_190625_BURST023_jpg.rf.020ecaed356a8e57ca8ea6b5f93a037d.jpg,416,416,nasi putih,105,5,161,75
IMG_20220324_190625_BURST023_jpg.rf.020ecaed356a8e57ca8ea6b5f93a037d.jpg,416,416,nasi putih,15,142,79,224
IMG_20220324_190625_BURST028_jpg.rf.00f39a481d1f1bd9626ec551315a3661.jpg,416,416,nasi putih,274,318,390,400
IMG_20220324_190625_BURST028_jpg.rf.00f39a481d1f1bd9626ec551315a3661.jpg,416,416,nasi putih,133,8,223,76
IMG_20220322_203742_BURST077_jpg.rf.047b94eb28d10bab2fdee01cf3f3fa2c.jpg,416,416,nasi goreng,130,35,405,274
IMG_20220322_203742_BURST078_jpg.rf.00b676f4fe147e30c788c04e08dcaea7.jpg,416,416,nasi goreng,22,130,274,416
20220401_204046_jpg.rf.01929aa69a68ac4fd172efd6443558ac.jpg,416,416,martabak telor,214,94,306,162
20220401_204046_jpg.rf.01929aa69a68ac4fd172efd6443558ac.jpg,416,416,martabak telor,189,143,271,297
20220401_204046_jpg.rf.01929aa69a68ac4fd172efd6443558ac.jpg,416,416,martabak telor,229,114,382,286
20210813_195926_jpg.rf.0006bd038ba78c48d9a4c993c5386b5f.jpg,416,416,martabak manis,98,18,204,229
20210813_195926_jpg.rf.0006bd038ba78c48d9a4c993c5386b5f.jpg,416,416,martabak manis,180,19,280,197
20210813_195926_jpg.rf.0006bd038ba78c48d9a4c993c5386b5f.jpg,416,416,martabak manis,274,22,346,207
20210813_195926_jpg.rf.0006bd038ba78c48d9a4c993c5386b5f.jpg,416,416,martabak manis,223,216,319,416
20210813_195926_jpg.rf.0006bd038ba78c48d9a4c993c5386b5f.jpg,416,416,martabak manis,142,208,230,416
IMG_20220313_112846_BURST049_jpg.rf.0333b2277a99d8b9c3b42e5692250f14.jpg,416,416,ayam goreng,72,173,320,409
IMG_20220313_112846_BURST049_jpg.rf.0333b2277a99d8b9c3b42e5692250f14.jpg,416,416,kecap,28,255,197,383
IMG_20220324_190625_BURST010_jpg.rf.044b4b0ce2d01f06eb9646f38a003dd8.jpg,416,416,nasi putih,321,301,391,393
IMG_20220324_190625_BURST010_jpg.rf.044b4b0ce2d01f06eb9646f38a003dd8.jpg,416,416,nasi putih,127,63,173,123
IMG_20220324_190625_BURST010_jpg.rf.044b4b0ce2d01f06eb9646f38a003dd8.jpg,416,416,nasi putih,50,191,108,266
IMG_20220322_203804_BURST036_jpg.rf.050492b6ad80d524625d79ae4545cee6.jpg,416,416,nasi goreng,219,75,416,281
IMG_20220322_203804_BURST036_jpg.rf.050492b6ad80d524625d79ae4545cee6.jpg,416,416,kerupuk,19,124,215,276
IMG_20220313_193114_1_BURST043_jpg.rf.057180b5749b36b3d9cd63723676fdb0.jpg,416,416,bebek goreng,33,71,321,243
IMG_20220313_193114_1_BURST043_jpg.rf.057180b5749b36b3d9cd63723676fdb0.jpg,416,416,nasi putih,142,218,246,370
IMG_20220322_203804_BURST002_jpg.rf.089bd6016ef40e6343474734f574bd4e.jpg,416,416,nasi goreng,111,218,321,414
IMG_20220322_203804_BURST002_jpg.rf.089bd6016ef40e6343474734f574bd4e.jpg,416,416,kerupuk,95,39,243,217
IMG_20220322_203804_BURST061_jpg.rf.04718b7813be173975dac9628cb07c3a.jpg,416,416,nasi goreng,196,122,416,342
IMG_20220313_193059_BURST055_jpg.rf.05b541038196f3ad92522df3894d4308.jpg,416,416,bebek bakar,68,120,398,314
IMG_20220313_193059_BURST055_jpg.rf.05b541038196f3ad92522df3894d4308.jpg,416,416,nasi putih,160,115,287,197
IMG_20220313_193059_BURST050_jpg.rf.08aa0b614ed7910569b71fbc1503ee60.jpg,416,416,bebek bakar,1,110,335,306
IMG_20220313_193059_BURST050_jpg.rf.08aa0b614ed7910569b71fbc1503ee60.jpg,416,416,nasi putih,111,99,258,200
IMG_20220324_190625_BURST041_jpg.rf.06f091cb0a51dfc972f0a1384a3087ab.jpg,416,416,nasi putih,350,254,414,308
IMG_20220324_190625_BURST041_jpg.rf.06f091cb0a51dfc972f0a1384a3087ab.jpg,416,416,nasi putih,206,345,290,413
IMG_20220322_203804_BURST031_jpg.rf.06523a313387db0f2424b600ba0b8661.jpg,416,416,nasi goreng,221,125,415,337
IMG_20220322_203804_BURST031_jpg.rf.06523a313387db0f2424b600ba0b8661.jpg,416,416,kerupuk,23,142,221,295
IMG_20220313_112914_BURST044_jpg.rf.038c185e072f0fab98a999a3f6cc18c7.jpg,416,416,ayam pop,29,47,323,311
IMG_20220313_112914_BURST044_jpg.rf.038c185e072f0fab98a999a3f6cc18c7.jpg,416,416,extra,53,139,256,411
IMG_20220313_112933_BURST040_jpg.rf.083563eb10d5aabb6353d7c555f71de4.jpg,416,416,ayam pop,184,1,346,166
IMG_20220313_112933_BURST040_jpg.rf.083563eb10d5aabb6353d7c555f71de4.jpg,416,416,kecap,42,241,160,340
IMG_20220313_112933_BURST040_jpg.rf.083563eb10d5aabb6353d7c555f71de4.jpg,416,416,ayam goreng,85,209,256,383
IMG_20220313_112933_BURST040_jpg.rf.083563eb10d5aabb6353d7c555f71de4.jpg,416,416,extra,176,34,298,170
IMG_20220313_113019_BURST067_jpg.rf.083896dd22a68ae01e088157f8f1c138.jpg,416,416,rendang,163,117,311,305
IMG_20220313_113019_BURST040_jpg.rf.0681c6fd612ab24155722ef3edd6113a.jpg,416,416,rendang,104,79,246,281
IMG_20220313_112933_BURST042_jpg.rf.086dc31354efccb7926b9f0196ae58a7.jpg,416,416,ayam pop,68,1,228,165
IMG_20220313_112933_BURST042_jpg.rf.086dc31354efccb7926b9f0196ae58a7.jpg,416,416,extra,120,35,238,162
IMG_20220313_112933_BURST042_jpg.rf.086dc31354efccb7926b9f0196ae58a7.jpg,416,416,ayam goreng,168,211,337,388
IMG_20220313_112933_BURST042_jpg.rf.086dc31354efccb7926b9f0196ae58a7.jpg,416,416,kecap,259,239,380,336
IMG_8908_jpg.rf.08a6dff5d2302514b929de1ad3f5a8b5.jpg,416,416,martabak telor,72,78,182,174
IMG_8908_jpg.rf.08a6dff5d2302514b929de1ad3f5a8b5.jpg,416,416,martabak telor,164,66,251,174
IMG_8908_jpg.rf.08a6dff5d2302514b929de1ad3f5a8b5.jpg,416,416,martabak telor,212,53,378,151
IMG_8908_jpg.rf.08a6dff5d2302514b929de1ad3f5a8b5.jpg,416,416,martabak telor,11,191,135,304
IMG_8908_jpg.rf.08a6dff5d2302514b929de1ad3f5a8b5.jpg,416,416,martabak telor,123,165,271,276
IMG_8908_jpg.rf.08a6dff5d2302514b929de1ad3f5a8b5.jpg,416,416,martabak telor,289,157,397,263
20210813_195813_jpg.rf.08b84f94cbc876374eac82e49b9ad089.jpg,416,416,martabak telor,240,62,320,276
20210813_195813_jpg.rf.08b84f94cbc876374eac82e49b9ad089.jpg,416,416,martabak telor,160,161,251,353
IMG_20220322_203742_BURST021_jpg.rf.060ec150e2ba7ae041b49c093b46de97.jpg,416,416,nasi goreng,94,149,400,367
IMG_20220324_190625_BURST024_jpg.rf.08898def097544bb736a6588b7fa4135.jpg,416,416,nasi putih,319,276,399,386
IMG_20220324_190625_BURST024_jpg.rf.08898def097544bb736a6588b7fa4135.jpg,416,416,nasi putih,106,8,160,73
IMG_20220324_190625_BURST024_jpg.rf.08898def097544bb736a6588b7fa4135.jpg,416,416,nasi putih,11,142,79,228
IMG_20220322_203804_BURST012_jpg.rf.0891926d48338203e05000d6a7619568.jpg,416,416,nasi goreng,218,91,416,307
IMG_20220322_203804_BURST012_jpg.rf.0891926d48338203e05000d6a7619568.jpg,416,416,kerupuk,27,165,217,315
20220401_203920_jpg.rf.09560d71faa43b8430522f4a7b011a54.jpg,416,416,martabak telor,200,118,283,300
20220401_203920_jpg.rf.09560d71faa43b8430522f4a7b011a54.jpg,416,416,martabak telor,245,102,342,314
20220401_203920_jpg.rf.09560d71faa43b8430522f4a7b011a54.jpg,416,416,martabak telor,244,283,361,413
IMG_20220324_190625_BURST053_jpg.rf.0af12b285253f304cee4d971b94b1367.jpg,416,416,nasi putih,26,266,116,388
IMG_20220324_190625_BURST053_jpg.rf.0af12b285253f304cee4d971b94b1367.jpg,416,416,nasi putih,271,16,325,78
IMG_20220313_112933_BURST042_jpg.rf.064a32bfa611677c34cbe336ed784ccd.jpg,416,416,ayam pop,188,1,348,165
IMG_20220313_112933_BURST042_jpg.rf.064a32bfa611677c34cbe336ed784ccd.jpg,416,416,extra,178,35,296,162
IMG_20220313_112933_BURST042_jpg.rf.064a32bfa611677c34cbe336ed784ccd.jpg,416,416,ayam goreng,79,211,248,388
IMG_20220313_112933_BURST042_jpg.rf.064a32bfa611677c34cbe336ed784ccd.jpg,416,416,kecap,37,239,158,336
IMG_20220322_203742_BURST077_jpg.rf.094690be1a5eea3c1992432299e47f6f.jpg,416,416,nasi goreng,11,35,286,274
IMG_20220322_203804_BURST037_jpg.rf.0c069c8e5e59fbf41cea8b240aabb7ed.jpg,416,416,nasi goreng,140,219,340,415
IMG_20220322_203804_BURST037_jpg.rf.0c069c8e5e59fbf41cea8b240aabb7ed.jpg,416,416,kerupuk,137,18,291,218
IMG_20220324_190625_BURST038_jpg.rf.0af579584a05fe4f26699bb75172f0f0.jpg,416,416,nasi putih,270,323,386,409
IMG_20220324_190625_BURST038_jpg.rf.0af579584a05fe4f26699bb75172f0f0.jpg,416,416,nasi putih,120,0,205,68
20220401_204211_jpg.rf.0614b08f3c31f3e8154397420ac9fdfa.jpg,416,416,martabak telor,174,259,270,375
20220401_204211_jpg.rf.0614b08f3c31f3e8154397420ac9fdfa.jpg,416,416,martabak telor,193,90,280,236
20220401_204211_jpg.rf.0614b08f3c31f3e8154397420ac9fdfa.jpg,416,416,martabak telor,87,157,171,329
20220401_204211_jpg.rf.0614b08f3c31f3e8154397420ac9fdfa.jpg,416,416,martabak telor,99,41,197,188
20210813_195926_jpg.rf.0d1021b6b967c4c8092e50f3dbe79900.jpg,416,416,martabak manis,188,212,399,318
20210813_195926_jpg.rf.0d1021b6b967c4c8092e50f3dbe79900.jpg,416,416,martabak manis,220,137,398,237
20210813_195926_jpg.rf.0d1021b6b967c4c8092e50f3dbe79900.jpg,416,416,martabak manis,210,71,395,143
20210813_195926_jpg.rf.0d1021b6b967c4c8092e50f3dbe79900.jpg,416,416,martabak manis,1,98,201,194
20210813_195926_jpg.rf.0d1021b6b967c4c8092e50f3dbe79900.jpg,416,416,martabak manis,1,186,209,274
IMG_20220322_203804_BURST044_jpg.rf.0c6247af18e1fb127c94b1ac19713e8f.jpg,416,416,nasi goreng,82,213,286,416
IMG_20220322_203804_BURST044_jpg.rf.0c6247af18e1fb127c94b1ac19713e8f.jpg,416,416,kerupuk,142,7,300,212
IMG_20220322_203804_BURST062_jpg.rf.0bbc659354e6c12ef42abbd6bcca8cb2.jpg,416,416,nasi goreng,196,118,416,334
IMG_20220313_112914_BURST038_jpg.rf.0bd8765f30f3c5f38938032b0bb9e25d.jpg,416,416,ayam pop,107,111,404,346
IMG_20220322_203804_BURST025_jpg.rf.0ca781beb6c602482c93cb0403ea80a5.jpg,416,416,nasi goreng,94,221,300,415
IMG_20220322_203804_BURST025_jpg.rf.0ca781beb6c602482c93cb0403ea80a5.jpg,416,416,kerupuk,121,24,267,218
IMG_20220322_203742_BURST008_jpg.rf.0d5babb7765eff56decb565ce567383e.jpg,416,416,nasi goreng,165,138,351,410
IMG_20220313_113019_BURST045_jpg.rf.08488f655c45ef39bc6eefd1070358ca.jpg,416,416,rendang,103,108,251,297
IMG_20220313_112914_BURST046_jpg.rf.0f24a5cc149e19970135fde7c99531a3.jpg,416,416,ayam pop,111,88,373,387
IMG_20220313_112914_BURST046_jpg.rf.0f24a5cc149e19970135fde7c99531a3.jpg,416,416,extra,14,154,294,362
IMG_20220313_193059_BURST053_jpg.rf.0d72f898b6e5a6148d4166a2e5752ebd.jpg,416,416,bebek bakar,7,116,341,310
IMG_20220313_193059_BURST053_jpg.rf.0d72f898b6e5a6148d4166a2e5752ebd.jpg,416,416,nasi putih,132,109,255,200
20220401_204224_jpg.rf.0cd7e5ca137a6e90c8e1d3eccb14e184.jpg,416,416,martabak manis,50,266,158,377
20220401_204224_jpg.rf.0cd7e5ca137a6e90c8e1d3eccb14e184.jpg,416,416,martabak manis,117,223,211,323
20220401_204224_jpg.rf.0cd7e5ca137a6e90c8e1d3eccb14e184.jpg,416,416,martabak manis,147,181,243,267
20220401_204224_jpg.rf.0cd7e5ca137a6e90c8e1d3eccb14e184.jpg,416,416,martabak manis,207,147,269,229
20220401_204224_jpg.rf.0cd7e5ca137a6e90c8e1d3eccb14e184.jpg,416,416,martabak manis,242,107,298,193
20220401_204224_jpg.rf.0cd7e5ca137a6e90c8e1d3eccb14e184.jpg,416,416,martabak manis,221,36,292,133
20220401_204224_jpg.rf.0cd7e5ca137a6e90c8e1d3eccb14e184.jpg,416,416,martabak manis,186,74,242,162
20220401_204224_jpg.rf.0cd7e5ca137a6e90c8e1d3eccb14e184.jpg,416,416,martabak manis,135,108,212,209
IMG_20220313_112914_BURST054_jpg.rf.0dd2899c54ce492504fec86de41ba736.jpg,416,416,ayam pop,127,91,399,367
IMG_20220313_112914_BURST054_jpg.rf.0dd2899c54ce492504fec86de41ba736.jpg,416,416,extra,53,159,309,351
IMG_20220313_112933_BURST040_jpg.rf.074cf1969b6eeb7afb66f866e5af061c.jpg,416,416,ayam pop,184,251,346,416
IMG_20220313_112933_BURST040_jpg.rf.074cf1969b6eeb7afb66f866e5af061c.jpg,416,416,kecap,42,77,160,176
IMG_20220313_112933_BURST040_jpg.rf.074cf1969b6eeb7afb66f866e5af061c.jpg,416,416,ayam goreng,85,34,256,208
IMG_20220313_112933_BURST040_jpg.rf.074cf1969b6eeb7afb66f866e5af061c.jpg,416,416,extra,176,247,298,383
IMG_20220322_203804_BURST049_jpg.rf.0b8ffff6b07baabee29b66a2b33a3886.jpg,416,416,nasi goreng,206,81,409,292
IMG_20220324_190625_BURST026_jpg.rf.0d881e13b81b7ffd3a76a984c3e48d1c.jpg,416,416,nasi putih,30,16,140,98
IMG_20220324_190625_BURST026_jpg.rf.0d881e13b81b7ffd3a76a984c3e48d1c.jpg,416,416,nasi putih,346,259,414,313
IMG_20220324_190625_BURST026_jpg.rf.0d881e13b81b7ffd3a76a984c3e48d1c.jpg,416,416,nasi putih,190,342,280,408
IMG_8910_jpg.rf.12311e76563bd19c6616c982399a1ea7.jpg,416,416,martabak telor,308,104,400,196
IMG_8910_jpg.rf.12311e76563bd19c6616c982399a1ea7.jpg,416,416,martabak telor,239,91,326,184
IMG_8910_jpg.rf.12311e76563bd19c6616c982399a1ea7.jpg,416,416,martabak telor,153,85,257,195
IMG_8910_jpg.rf.12311e76563bd19c6616c982399a1ea7.jpg,416,416,martabak telor,47,90,169,188
IMG_8910_jpg.rf.12311e76563bd19c6616c982399a1ea7.jpg,416,416,martabak telor,311,190,411,312
IMG_8910_jpg.rf.12311e76563bd19c6616c982399a1ea7.jpg,416,416,martabak telor,197,146,328,298
IMG_8910_jpg.rf.12311e76563bd19c6616c982399a1ea7.jpg,416,416,martabak telor,95,185,207,333
IMG_8910_jpg.rf.12311e76563bd19c6616c982399a1ea7.jpg,416,416,martabak telor,16,188,118,302
IMG_20220313_112914_BURST040_jpg.rf.1983e9e5ace75ae887a40a66a8e25d85.jpg,416,416,ayam pop,21,96,320,347
IMG_20220322_203804_BURST028_jpg.rf.117e416f51ef26a982fdb5957fd48702.jpg,416,416,nasi goreng,84,222,310,416
IMG_20220322_203804_BURST028_jpg.rf.117e416f51ef26a982fdb5957fd48702.jpg,416,416,kerupuk,123,27,271,221
IMG_20220313_112933_BURST049_jpg.rf.11072c860408a1b6df192f7044d8d5ba.jpg,416,416,ayam pop,252,71,416,225
IMG_20220313_112933_BURST049_jpg.rf.11072c860408a1b6df192f7044d8d5ba.jpg,416,416,extra,243,123,387,233
IMG_20220313_112933_BURST049_jpg.rf.11072c860408a1b6df192f7044d8d5ba.jpg,416,416,ayam goreng,36,181,220,349
IMG_20220313_112933_BURST049_jpg.rf.11072c860408a1b6df192f7044d8d5ba.jpg,416,416,kecap,85,267,188,400
IMG_20220313_112846_BURST046_jpg.rf.1228102a2a11a6ac61eee0b5bd03bd96.jpg,416,416,ayam goreng,13,100,252,374
IMG_20220313_112846_BURST046_jpg.rf.1228102a2a11a6ac61eee0b5bd03bd96.jpg,416,416,kecap,43,245,171,407
IMG_20220324_190625_BURST054_jpg.rf.140ab88ff3c98b40d0ac75641dc5979c.jpg,416,416,nasi putih,267,24,387,115
IMG_20220324_190625_BURST054_jpg.rf.140ab88ff3c98b40d0ac75641dc5979c.jpg,416,416,nasi putih,22,273,78,325
IMG_20220322_203804_BURST064_jpg.rf.1260417778e70e024767f417854cda24.jpg,416,416,nasi goreng,193,68,413,304
20220401_204236_jpg.rf.132a26ffb10c66392b27d0a2a47a9d8f.jpg,416,416,martabak manis,128,293,205,405
20220401_204236_jpg.rf.132a26ffb10c66392b27d0a2a47a9d8f.jpg,416,416,martabak manis,131,229,209,305
20220401_204236_jpg.rf.132a26ffb10c66392b27d0a2a47a9d8f.jpg,416,416,martabak manis,164,159,214,225
20220401_204236_jpg.rf.132a26ffb10c66392b27d0a2a47a9d8f.jpg,416,416,martabak manis,163,101,214,165
20220401_204236_jpg.rf.132a26ffb10c66392b27d0a2a47a9d8f.jpg,416,416,martabak manis,157,26,213,110
20220401_204236_jpg.rf.132a26ffb10c66392b27d0a2a47a9d8f.jpg,416,416,martabak manis,100,135,162,222
20220401_204236_jpg.rf.132a26ffb10c66392b27d0a2a47a9d8f.jpg,416,416,martabak manis,106,79,168,145
20220401_204236_jpg.rf.132a26ffb10c66392b27d0a2a47a9d8f.jpg,416,416,martabak manis,113,7,164,89
IMG_20220324_190625_BURST038_jpg.rf.0ffc64be4e24d338a8f17f0734f248ba.jpg,416,416,nasi putih,323,270,409,386
IMG_20220324_190625_BURST038_jpg.rf.0ffc64be4e24d338a8f17f0734f248ba.jpg,416,416,nasi putih,0,120,68,205
20220401_203925_jpg.rf.12bc9c6b8ee826d10bd0881faa268d39.jpg,416,416,martabak telor,202,129,282,333
20220401_203925_jpg.rf.12bc9c6b8ee826d10bd0881faa268d39.jpg,416,416,martabak telor,257,101,320,306
20220401_203925_jpg.rf.12bc9c6b8ee826d10bd0881faa268d39.jpg,416,416,martabak telor,292,202,372,380
IMG_20220324_190625_BURST012_jpg.rf.1b1371705237a8834a1d4296c7009946.jpg,416,416,nasi putih,25,321,119,391
IMG_20220324_190625_BURST012_jpg.rf.1b1371705237a8834a1d4296c7009946.jpg,416,416,nasi putih,296,124,358,170
IMG_20220324_190625_BURST012_jpg.rf.1b1371705237a8834a1d4296c7009946.jpg,416,416,nasi putih,156,48,228,102
IMG_20220313_113019_BURST061_jpg.rf.13ff4817d023189f664a6cc657367a6a.jpg,416,416,rendang,157,116,305,282
IMG_20220324_190625_BURST046_jpg.rf.173cc58513927e8d1b53f3476272903b.jpg,416,416,nasi putih,217,1,301,67
IMG_20220313_112846_BURST055_jpg.rf.1b3fb65bb06896c85f88876c219675ba.jpg,416,416,ayam goreng,55,171,311,413
IMG_20220313_112846_BURST055_jpg.rf.1b3fb65bb06896c85f88876c219675ba.jpg,416,416,kecap,178,252,352,384
IMG_20220313_112914_BURST036_jpg.rf.170ccedfdcd4d580723e0bf4bbaca9e3.jpg,416,416,ayam pop,13,60,309,302
IMG_20220322_203804_BURST023_jpg.rf.1591d4b4b33d6b76c893989f3aed8c97.jpg,416,416,nasi goreng,118,215,326,415
IMG_20220322_203804_BURST023_jpg.rf.1591d4b4b33d6b76c893989f3aed8c97.jpg,416,416,kerupuk,150,20,304,210
20220401_203854-0-_jpg.rf.142d7c6c7c673448e95869f52f4c9fd4.jpg,416,416,martabak telor,195,51,308,168
20220401_203854-0-_jpg.rf.142d7c6c7c673448e95869f52f4c9fd4.jpg,416,416,martabak telor,226,155,330,266
20220401_203854-0-_jpg.rf.142d7c6c7c673448e95869f52f4c9fd4.jpg,416,416,martabak telor,229,242,339,372
20220401_203854-0-_jpg.rf.142d7c6c7c673448e95869f52f4c9fd4.jpg,416,416,martabak telor,34,28,193,166
20220401_203854-0-_jpg.rf.142d7c6c7c673448e95869f52f4c9fd4.jpg,416,416,martabak telor,55,165,219,311
20220401_203854-0-_jpg.rf.142d7c6c7c673448e95869f52f4c9fd4.jpg,416,416,martabak telor,94,289,233,413
IMG_20220313_193114_1_BURST036_jpg.rf.13e632a23b33594904ce7070ca5fdaae.jpg,416,416,nasi putih,179,203,285,363
IMG_20220313_193114_1_BURST036_jpg.rf.13e632a23b33594904ce7070ca5fdaae.jpg,416,416,bebek goreng,105,45,393,239
20220401_204231_jpg.rf.1d308e34a59fa0d1ef39468e798703a0.jpg,416,416,martabak manis,209,285,283,385
20220401_204231_jpg.rf.1d308e34a59fa0d1ef39468e798703a0.jpg,416,416,martabak manis,207,221,280,289
20220401_204231_jpg.rf.1d308e34a59fa0d1ef39468e798703a0.jpg,416,416,martabak manis,209,165,260,224
20220401_204231_jpg.rf.1d308e34a59fa0d1ef39468e798703a0.jpg,416,416,martabak manis,209,108,257,166
20220401_204231_jpg.rf.1d308e34a59fa0d1ef39468e798703a0.jpg,416,416,martabak manis,215,44,266,114
20220401_204231_jpg.rf.1d308e34a59fa0d1ef39468e798703a0.jpg,416,416,martabak manis,258,149,314,221
20220401_204231_jpg.rf.1d308e34a59fa0d1ef39468e798703a0.jpg,416,416,martabak manis,256,100,311,152
20220401_204231_jpg.rf.1d308e34a59fa0d1ef39468e798703a0.jpg,416,416,martabak manis,263,24,309,104
IMG_20220322_203804_BURST049_jpg.rf.19a72a397160d9ff609c7f62444208f1.jpg,416,416,nasi goreng,81,206,292,409
IMG_20220313_112846_BURST060_jpg.rf.199dae81d88a63594ff4252063de350b.jpg,416,416,ayam goreng,53,156,307,396
IMG_20220313_112846_BURST060_jpg.rf.199dae81d88a63594ff4252063de350b.jpg,416,416,kecap,171,239,339,369
IMG_20220313_112914_BURST055_jpg.rf.1d75df6590136be7acbb5a03cebeed22.jpg,416,416,ayam pop,28,97,292,366
IMG_20220313_112914_BURST055_jpg.rf.1d75df6590136be7acbb5a03cebeed22.jpg,416,416,extra,102,162,378,348
20220401_203854-0-_jpg.rf.1c66952269b678483e0415be398c3787.jpg,416,416,martabak telor,248,108,365,221
20220401_203854-0-_jpg.rf.1c66952269b678483e0415be398c3787.jpg,416,416,martabak telor,150,87,261,191
20220401_203854-0-_jpg.rf.1c66952269b678483e0415be398c3787.jpg,416,416,martabak telor,44,78,174,188
20220401_203854-0-_jpg.rf.1c66952269b678483e0415be398c3787.jpg,416,416,martabak telor,251,223,389,382
20220401_203854-0-_jpg.rf.1c66952269b678483e0415be398c3787.jpg,416,416,martabak telor,106,198,252,362
20220401_203854-0-_jpg.rf.1c66952269b678483e0415be398c3787.jpg,416,416,martabak telor,3,183,127,322
IMG_20220322_203742_BURST019_jpg.rf.1c37d396b00f99ab7bcfd045c37c1108.jpg,416,416,nasi goreng,9,51,299,263
IMG_20220313_112933_BURST039_jpg.rf.1dfc6762e19784abd81278b3f8d7146f.jpg,416,416,ayam pop,69,252,233,416
IMG_20220313_112933_BURST039_jpg.rf.1dfc6762e19784abd81278b3f8d7146f.jpg,416,416,kecap,251,78,372,175
IMG_20220313_112933_BURST039_jpg.rf.1dfc6762e19784abd81278b3f8d7146f.jpg,416,416,ayam goreng,160,34,328,205
IMG_20220313_112933_BURST039_jpg.rf.1dfc6762e19784abd81278b3f8d7146f.jpg,416,416,extra,122,247,244,382
IMG_20220313_112914_BURST046_jpg.rf.1fcd93b2b55b20873b9b5cf91b5d3301.jpg,416,416,ayam pop,43,88,305,387
IMG_20220313_112914_BURST046_jpg.rf.1fcd93b2b55b20873b9b5cf91b5d3301.jpg,416,416,extra,123,154,403,362
IMG_20220322_203804_BURST047_jpg.rf.1bc9de82d3267d914b9d6374a22e8282.jpg,416,416,nasi goreng,83,209,287,413
IMG_20220322_203804_BURST047_jpg.rf.1bc9de82d3267d914b9d6374a22e8282.jpg,416,416,kerupuk,146,3,304,209
IMG_20220313_112933_BURST048_jpg.rf.1e8b5efedbf40b2ef82d2bc314e52a5a.jpg,416,416,ayam pop,193,0,357,164
IMG_20220313_112933_BURST048_jpg.rf.1e8b5efedbf40b2ef82d2bc314e52a5a.jpg,416,416,extra,181,31,293,158
IMG_20220313_112933_BURST048_jpg.rf.1e8b5efedbf40b2ef82d2bc314e52a5a.jpg,416,416,ayam goreng,69,200,239,384
IMG_20220313_112933_BURST048_jpg.rf.1e8b5efedbf40b2ef82d2bc314e52a5a.jpg,416,416,kecap,18,226,151,328
